S,E,I,R,Beta
10000,0,0,0,0.0
9865,135,0,0,0.0
9732,252,16,0,0.0010853370324702
9563,388,47,2,0.0005450973499369
9318,585,92,5,0.0004129454911951
8964,879,141,16,0.0002895743731426
8598,1158,219,25,0.0003016523965964
8030,1624,300,46,0.0002644250726442
7393,2082,457,68,0.0002933166716046
6402,2852,643,103,0.0002378242024872
5423,3543,877,157,0.0002087901713446
4430,4175,1163,232,0.0001991424839239
3404,4773,1512,311,0.0001795273534403
2480,5216,1855,449,0.0001715068254934
1691,5474,2236,599,0.0001557757633012
1102,5522,2603,773,0.0001460690687068
683,5402,2930,985,0.0001574063432257
368,5191,3205,1236,0.0001560062402496
184,4868,3492,1456,0.0002412346232382
29,4534,3741,1696,0.0002673082063619
0,4114,3872,2014,0.0
0,3696,3987,2317,0.0
0,3338,4026,2636,0.0
0,2992,4072,2936,0.0
0,2709,4040,3251,0.0
0,2420,4016,3564,0.0
0,2185,3932,3883,0.0
0,1970,3822,4208,0.0
0,1769,3712,4519,0.0
0,1595,3588,4817,0.0
0,1432,3498,5070,0.0
0,1276,3356,5368,0.0
0,1144,3244,5612,0.0
0,1029,3093,5878,0.0
0,922,2958,6120,0.0
0,831,2811,6358,0.0
0,746,2682,6572,0.0
0,652,2542,6806,0.0
0,590,2388,7022,0.0
0,541,2271,7188,0.0
0,481,2155,7364,0.0
0,433,2025,7542,0.0
0,392,1884,7724,0.0
0,355,1754,7891,0.0
0,326,1665,8009,0.0
0,295,1552,8153,0.0
0,270,1452,8278,0.0
0,248,1363,8389,0.0
0,216,1280,8504,0.0
0,189,1194,8617,0.0
0,169,1127,8704,0.0
0,147,1061,8792,0.0
0,136,971,8893,0.0
0,122,906,8972,0.0
0,110,857,9033,0.0
0,100,797,9103,0.0
0,83,770,9147,0.0
0,75,713,9212,0.0
0,68,654,9278,0.0
0,64,608,9328,0.0
0,59,563,9378,0.0
0,51,535,9414,0.0
0,46,484,9470,0.0
0,44,457,9499,0.0
0,43,419,9538,0.0
0,41,384,9575,0.0
0,39,355,9606,0.0
0,34,336,9630,0.0
0,32,313,9655,0.0
0,30,290,9680,0.0
0,28,262,9710,0.0
0,27,246,9727,0.0
0,24,229,9747,0.0
0,22,215,9763,0.0
0,21,207,9772,0.0
0,19,194,9787,0.0
0,14,186,9800,0.0
0,14,173,9813,0.0
0,12,167,9821,0.0
0,11,151,9838,0.0
0,8,140,9852,0.0
0,7,128,9865,0.0
0,6,118,9876,0.0
0,6,110,9884,0.0
0,6,105,9889,0.0
0,5,98,9897,0.0
0,3,92,9905,0.0
0,3,82,9915,0.0
0,3,74,9923,0.0
0,2,72,9926,0.0
0,2,66,9932,0.0
0,2,61,9937,0.0
0,1,52,9947,0.0
0,1,46,9953,0.0
0,1,45,9954,0.0
0,0,43,9957,0.0
0,0,41,9959,0.0
0,0,37,9963,0.0
0,0,34,9966,0.0
0,0,30,9970,0.0
0,0,26,9974,0.0
0,0,25,9975,0.0
0,0,25,9975,0.0
0,0,22,9978,0.0
0,0,22,9978,0.0
0,0,22,9978,0.0
0,0,21,9979,0.0
0,0,19,9981,0.0
0,0,19,9981,0.0
0,0,17,9983,0.0
0,0,17,9983,0.0
0,0,17,9983,0.0
0,0,14,9986,0.0
0,0,13,9987,0.0
0,0,12,9988,0.0
0,0,11,9989,0.0
0,0,11,9989,0.0
0,0,9,9991,0.0
0,0,7,9993,0.0
0,0,7,9993,0.0
0,0,7,9993,0.0
0,0,6,9994,0.0
0,0,6,9994,0.0
0,0,5,9995,0.0
0,0,5,9995,0.0
0,0,4,9996,0.0
0,0,4,9996,0.0
0,0,4,9996,0.0
0,0,4,9996,0.0
0,0,4,9996,0.0
0,0,4,9996,0.0
0,0,4,9996,0.0
0,0,3,9997,0.0
0,0,3,9997,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,2,9998,0.0
0,0,1,9999,0.0
0,0,0,10000,0.0
0,0,0,10000,0.0
0,0,0,10000,0.0
0,0,0,10000,0.0
0,0,0,10000,0.0
